yearOfRegistration,gender,ageBroad,majorityStatusAtExploit,traffickMonths,citizenship,CountryOfExploitation,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlThreatOfLawEnforce,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,isForcedLabour,isSexualExploit,isOtherExploit,typeOfLabourAgriculture,typeOfLabourConstruction,typeOfLabourDomesticWork,typeOfLabourHospitality,typeOfLabourOther,typeOfSexProstitution,typeOfSexPornography,typeOfSexOther,recruiterRelationIntimatePartner,recruiterRelationFriend,recruiterRelationFamily,recruiterRelationOther
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,,1,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,,1,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,1,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
2019,Female,,,,,USA,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,
